Brand,Model,Generation,Type
ALFA ROMEO,ALFA ROMEO 6C,ALFA ROMEO 6C 1750 Grand Sport (1929-1932),Car
ALFA ROMEO,ALFA ROMEO 6C,ALFA ROMEO 6C 1500 (1927-1929),Car
ALFA ROMEO,ALFA ROMEO 75,1985 Alfa Romeo 75,Car
ALFA ROMEO,ALFA ROMEO 8C,2008 Alfa Romeo Spider,Car
ALFA ROMEO,ALFA ROMEO 8C,ALFA ROMEO 8C Competizione (2007-2009),Car
ALFA ROMEO,ALFA ROMEO 8C,ALFA ROMEO 8C 2900 B (1936-1939),Car
ALFA ROMEO,ALFA ROMEO 8C,ALFA ROMEO 8C 2300 (1931-1935),Car
ALFA ROMEO,ALFA ROMEO Alfasud,ALFA ROMEO Alfasud (1980-1983),Car
ALFA ROMEO,ALFA ROMEO Alfasud,ALFA ROMEO Alfasud (1977-1980),Car
ALFA ROMEO,ALFA ROMEO Alfasud,ALFA ROMEO Alfasud (1972-1977),Car
ALFA ROMEO,ALFA ROMEO Alfasud Giardinetta,ALFA ROMEO Alfasud Giardinetta (1978-1981),Car
ALFA ROMEO,ALFA ROMEO Alfasud Giardinetta,ALFA ROMEO Alfasud Giardinetta (1975-1978),Car
ALFA ROMEO,ALFA ROMEO Alfasud Sprint,ALFA ROMEO Alfasud Sprint (1976-1983),Car
ALFA ROMEO,ALFA ROMEO Alfasud Ti,ALFA ROMEO Alfasud Ti (1980-1983),Car
ALFA ROMEO,ALFA ROMEO Alfasud Ti,ALFA ROMEO Alfasud Ti (1978-1980),Car
ALFA ROMEO,ALFA ROMEO Alfasud Ti,ALFA ROMEO Alfasud TI (1973-1977),Car
ALFA ROMEO,ALFA ROMEO Alfetta,ALFA ROMEO Alfetta (1979-1984),Car
ALFA ROMEO,ALFA ROMEO Alfetta,ALFA ROMEO Alfetta GTV (1976-1982),Car
ALFA ROMEO,ALFA ROMEO Alfetta,ALFA ROMEO Alfetta GT (1974-1980),Car
ALFA ROMEO,ALFA ROMEO Alfetta,ALFA ROMEO Alfetta (1972-1979),Car
ALFA ROMEO,ALFA ROMEO Arna,1983 Alfa Romeo Arna,Car
ALFA ROMEO,ALFA ROMEO Brera,ALFA ROMEO Brera (2005-2010),Car
ALFA ROMEO,ALFA ROMEO Crosswagon Q4,ALFA ROMEO Crosswagon Q4 (2004-2007),Car
ALFA ROMEO,ALFA ROMEO Giulia Quadrifoglio,Alfa Romeo Giulia Quadrifoglio,Car
ALFA ROMEO,ALFA ROMEO Giulia Veloce,Alfa Romeo Giulia Veloce,Car
ALFA ROMEO,ALFA ROMEO Giulietta,Alfa Romeo Giulietta (Facelift 2),Car
ALFA ROMEO,ALFA ROMEO Giulietta,ALFA ROMEO Giulietta (2010-2016),Car
ALFA ROMEO,ALFA ROMEO Giulietta,ALFA ROMEO Giulietta Berlina (1955-1964),Car
ALFA ROMEO,ALFA ROMEO Giulietta,ALFA ROMEO Giulietta Spider (1955-1965),Car
ALFA ROMEO,ALFA ROMEO Giulietta,ALFA ROMEO Giulietta Sprint (1954-1965),Car
ALFA ROMEO,ALFA ROMEO Giulietta Quadrifoglio Verde,ALFA ROMEO Giulietta Quadrifoglio Verde (2011-2016),Car
ALFA ROMEO,ALFA ROMEO GT,ALFA ROMEO GT (2003-2010),Car
ALFA ROMEO,ALFA ROMEO GTV,ALFA ROMEO GTV (2003-2005),Car
ALFA ROMEO,ALFA ROMEO GTV,ALFA ROMEO GTV (1995-2003),Car
ALFA ROMEO,ALFA ROMEO MiTo,2016 Alfa Romeo MiTo,Car
ALFA ROMEO,ALFA ROMEO MiTo,2013 Alfa Romeo MiTo,Car
ALFA ROMEO,ALFA ROMEO MiTo,2008 Alfa Romeo MiTo,Car
ALFA ROMEO,ALFA ROMEO MiTo Quadrifoglio Verde,2013 MiTo Quadrifoglio Verde,Car
ALFA ROMEO,ALFA ROMEO MiTo Quadrifoglio Verde,2009 Alfa Romeo MiTo Quadrifoglio Verde,Car
ALFA ROMEO,ALFA ROMEO MiTo Veloce,2016 Alfa Romeo MiTo Veloce,Car
ALFA ROMEO,ALFA ROMEO Montreal,ALFA ROMEO Montreal (1970-1977),Car
ALFA ROMEO,ALFA ROMEO RL,Alfa Romeo RL Super Sport,Car
ALFA ROMEO,ALFA ROMEO RL,Alfa Romeo RL,Car
ALFA ROMEO,ALFA ROMEO RM,ALFA ROMEO RM Sport (1923-1925),Car
ALFA ROMEO,ALFA ROMEO Spider,ALFA ROMEO Spider (2006-2010),Car
ALFA ROMEO,ALFA ROMEO Spider,ALFA ROMEO Spider (2003-2006),Car
ALFA ROMEO,ALFA ROMEO Spider,ALFA ROMEO Spider (1995-2003),Car
ALFA ROMEO,ALFA ROMEO Spider,ALFA ROMEO Spider (1990-1993),Car
ALFA ROMEO,ALFA ROMEO Spider,ALFA ROMEO Spider (1983-1990),Car
ALFA ROMEO,ALFA ROMEO Spider,1970 Alfa Romeo Spider Series II,Car
ALFA ROMEO,ALFA ROMEO Sprint,ALFA ROMEO Sprint (1983-1989),Car
ALFA ROMEO,ALFA ROMEO Sprint,1976 Alfa Romeo Alfasud Sprint,Car
ALFA ROMEO,ALFA ROMEO Stelvio Quadrifoglio,2016 Alfa Romeo Stelvio Quadrifoglio,Car
ALFA ROMEO,ALFA ROMEO Tipo 33,ALFA ROMEO 33 Stradale (1967-1969),Car
ALFA ROMEO,ALFA ROMEO Torpedo 20-30 HP,ALFA ROMEO Torpedo 20-30 HP (1921-1922),Car
