Brand,Model,Generation,Type
MAZDA,MAZDA Flairwagon,MAZDA Flairwagon (2012-2013),Car
MAZDA,MAZDA MX-3,MAZDA MX-3 (1991-1998),Car
MAZDA,MAZDA MX-6,MAZDA MX-6 (1992-1997),Car
MAZDA,MAZDA RX-7,1992 Mazda RX-7,Car
MAZDA,MAZDA RX-7,MAZDA RX-7 (FC) (1985-1992),Car
MAZDA,MAZDA RX-7,MAZDA RX-7 (SA/FB) (1978-1985),Car
MAZDA,MAZDA RX-7,MAZDA RX-3 (1971-1978),Car
MAZDA,MAZDA RX-7,1970 Mazda Capella RX-2,Car
MAZDA,MAZDA RX-8,MAZDA RX-8 (2008-2012),Car
MAZDA,MAZDA RX-8,MAZDA RX-8 (2003-2008),Car
MAZDA,MAZDA Tribute,2009 Mazda Tribute Hybrid,Car
MAZDA,MAZDA Tribute,MAZDA Tribute (2007-2008),Car
MAZDA,MAZDA Tribute,MAZDA Tribute (2001-2007),Car
MAZDA,MAZDA Verisa,2004 Mazda Verisa,Car
MAZDA,MAZDA Xedos 6,MAZDA Xedos 6 (1992-1999),Car
MAZDA,MAZDA Xedos 9,MAZDA Xedos 9 (2001-2002),Car
MAZDA,MAZDA Xedos 9,MAZDA Xedos 9 (1993-2001),Car
