Brand,Model,Generation,Type
FIAT,FIAT 124 Familiale,FIAT 124 Familiare (1966-1970),Car
FIAT,FIAT 124 Saloon,FIAT 124 Special T (1968-1974),Car
FIAT,FIAT 124 Saloon,FIAT 124 Saloon (1966-1974),Car
FIAT,FIAT 124 Spider,Fiat 124 Abarth GT,Car
FIAT,FIAT 124 Spider,2017 Abarth 124 Spider,Car
FIAT,FIAT 124 Spider,Fiat 124 Spider,Car
FIAT,FIAT 124 Spider,FIAT 124 Sport Spider (1972-1983),Car
FIAT,FIAT 124 Spider,FIAT 124 Sport Spider (1969-1972),Car
FIAT,FIAT 124 Spider,FIAT 124 Sport Spider (1966-1969),Car
FIAT,FIAT 125,FIAT 125 Special (1970-1972),Car
FIAT,FIAT 125,FIAT 125 (1967-1972),Car
FIAT,FIAT 126,FIAT 126 (1972-2000),Car
FIAT,FIAT 127,1977 Fiat 127,Car
FIAT,FIAT 127,FIAT 127 (1971-1977),Car
FIAT,FIAT 127 Panorama,FIAT 127 Panorama (1980-1983),Car
FIAT,FIAT 128 Coupe,FIAT 128 Rally (1972-1974),Car
FIAT,FIAT 128 Saloon,FIAT 128 Saloon (1969-1976),Car
FIAT,FIAT 130 Coupe,FIAT 130 3200 Coupe (1971-1972),Car
FIAT,FIAT 130 Limousine,FIAT 130 2800/3200 Limousine (1969-1976),Car
FIAT,FIAT 131 4 doors,FIAT 131 Supermirafiori 4 doors (1978-1981),Car
FIAT,FIAT 131 4 doors,FIAT 131 Mirafiori 4 doors (1974-1978),Car
FIAT,FIAT 132,FIAT 132 (1972-1981),Car
FIAT,FIAT 1400,FIAT 1400 (1950-1954),Car
FIAT,FIAT 1400 Cabriolet,1950 Fiat 1400 Cabriolet,Car
FIAT,FIAT 15-25 HP Brevetti Tipo 2,FIAT 15-25 HP Brevetti Tipo 2 (1908-1912),Car
FIAT,FIAT 1500,FIAT 1500 L (1962-1968),Car
FIAT,FIAT 1500,FIAT 1500 (1961-1967),Car
FIAT,FIAT 1500,FIAT 1500 C (1940-1943),Car
FIAT,FIAT 1500,FIAT 1500 A / 1500 B (1935-1939),Car
FIAT,FIAT 16-20 HP,FIAT 16-20 HP (1903-1906),Car
FIAT,FIAT 1800 / 2100,FIAT 1800 / 2100 (1959-1961),Car
FIAT,FIAT 1800 / 2100,FIAT 1800 / 2100 Familiare (1959-1961),Car
FIAT,FIAT 2300 Coupe,FIAT 2300 S Coupe (1961-1962),Car
FIAT,FIAT 2300 Saloon,FIAT 2300 Saloon (1961-1968),Car
FIAT,FIAT 2300 Station Wagon,FIAT 2300 Station Wagon (1961-1968),Car
FIAT,FIAT 2800,FIAT 2800 Berlina (1938-1944),Car
FIAT,FIAT 3 1/2 HP,FIAT 3 1/2 HP (1899-1900),Car
FIAT,FIAT 500 K / Giardiniera,FIAT 500 K/Giardiniera (1960-1977),Car
FIAT,FIAT 500e,2013 Fiat 500e,Car
FIAT,FIAT 500L,FIAT 500L (2012-2017),Car
FIAT,FIAT 500L Living,2013 Fiat 500L,Car
FIAT,FIAT 500L Trekking,2013 Fiat 500L Trekking,Car
FIAT,FIAT 500L Urban,Fiat 500L,Car
FIAT,FIAT 500X,2018 Fiat 500 X,Car
FIAT,FIAT 500X,2015 Fiat 500X,Car
FIAT,FIAT 501,FIAT 501 (1919-1926),Car
FIAT,FIAT 501 S,Fiat 501 S Torpedo Sport,Car
FIAT,FIAT 502,FIAT 502 (1923-1926),Car
FIAT,FIAT 503 Torpedo,FIAT 503 Torpedo (1926-1927),Car
FIAT,FIAT 505,FIAT 505 (1919-1925),Car
FIAT,FIAT 507,FIAT 507 (1926-1927),Car
FIAT,FIAT 507 Touring,FIAT 507 Touring (1926-1927),Car
FIAT,FIAT 509,1925 Fiat 509 A,Car
FIAT,FIAT 509 S,1925 Fiat 509 S,Car
FIAT,FIAT 514,FIAT 514 (1929-1932),Car
FIAT,FIAT 514 Spider,1929 Fiat 514 S,Car
FIAT,FIAT 519 Berlina,FIAT 519 Berlina (1922-1924),Car
FIAT,FIAT 519 Coupe,FIAT 519 Coupe (1922-1924),Car
FIAT,FIAT 519 S,FIAT 519 S (1922-1924),Car
FIAT,FIAT 520 Superfiat,FIAT 520 Superfiat (1921-1922),Car
FIAT,FIAT 521,FIAT 521 (1928-1931),Car
FIAT,FIAT 522 C,FIAT 522 C (1931-1933),Car
FIAT,FIAT 524 C,FIAT 524 C (1931-1934),Car
FIAT,FIAT 525,FIAT 525 (1928-1929),Car
FIAT,FIAT 527,FIAT 527 (1934-1936),Car
FIAT,FIAT 600 D,FIAT 600 D (1964-1969),Car
FIAT,FIAT 600 Multipla,1956 600 Multipla,Car
FIAT,FIAT 850,Fiat 850 Berlina,Car
FIAT,FIAT 850 Coupe,FIAT 850 Sport Coupe (1968-1971),Car
FIAT,FIAT 850 Coupe,FIAT 850 Coupe (1965-1968),Car
FIAT,FIAT 850 Spider,FIAT 850 Sport Spider (1968),Car
FIAT,FIAT 850 Spider,1965 Fiat 850 Spider,Car
FIAT,FIAT 8V,1952 Fiat 8V,Car
FIAT,FIAT Albea / Siena,2005 Fiat Albea,Car
FIAT,FIAT Albea / Siena,FIAT Albea/Siena (2002-2005),Car
FIAT,FIAT Argenta,FIAT Argenta (1983-1985),Car
FIAT,FIAT Argenta,FIAT Argenta (1981-1983),Car
FIAT,FIAT Argo,FIAT Argo (2017),Car
FIAT,FIAT Barchetta,FIAT Barchetta (2003-2005),Car
FIAT,FIAT Barchetta,FIAT Barchetta (1995-2003),Car
FIAT,FIAT Brava,FIAT Brava (1995-2001),Car
FIAT,FIAT Bravo,FIAT Bravo (2007-2010),Car
FIAT,FIAT Bravo,FIAT Bravo (1995-2001),Car
FIAT,FIAT Brevetti,FIAT Brevetti (1905-1908),Car
FIAT,FIAT Campagnola,FIAT Campagnola (1974-1979),Car
FIAT,FIAT Campagnola,FIAT Campagnola A (1955-1968),Car
FIAT,FIAT Cinquecento,1991 Fiat Cinquecento,Car
FIAT,FIAT Coupe,1994 Fiat Coupe,Car
FIAT,FIAT Croma,FIAT Croma (2005-2011),Car
FIAT,FIAT Croma,FIAT Croma (1991-1996),Car
FIAT,FIAT Croma,FIAT Croma (1986-1991),Car
FIAT,FIAT Dino Coupe,FIAT Dino Coupe (1967-1972),Car
FIAT,FIAT Dino Spider,FIAT Dino Spider (1969-1972),Car
FIAT,FIAT Dino Spider,FIAT Dino Spider (1967-1969),Car
FIAT,FIAT Doblo,Fiat Doblò,Car
FIAT,FIAT Doblo,FIAT Doblo (2010-2015),Car
FIAT,FIAT Doblo,FIAT Doblo (2005-2010),Car
FIAT,FIAT Doblo,2001 Fiat Doblo,Car
FIAT,FIAT Freemont,FIAT Freemont Cross (2015-2018),Car
FIAT,FIAT Freemont,FIAT Freemont (2011-2015),Car
FIAT,FIAT Fullback,2016 Fiat Fullback Extended-Cab,Car
FIAT,FIAT Fullback,2016 Fiat Fullback Cross,Car
FIAT,FIAT Fullback,2016 Fiat Fullback Double Cab,Car
FIAT,FIAT Grande Punto / Punto Evo 3 Doors,FIAT Punto Evo 3 Doors (2009-2012),Car
FIAT,FIAT Grande Punto / Punto Evo 3 Doors,FIAT Grande Punto Abarth (2007-2010),Car
FIAT,FIAT Grande Punto / Punto Evo 3 Doors,FIAT Grande Punto 3 Doors (2005-2009),Car
FIAT,FIAT Grande Punto / Punto Evo 5 Doors,FIAT Punto Evo 5 Doors (2009-2012),Car
FIAT,FIAT Grande Punto / Punto Evo 5 Doors,FIAT Grande Punto 5 Doors (2005-2009),Car
FIAT,FIAT Idea,FIAT Idea (2010-2016),Car
FIAT,FIAT Idea,FIAT Idea (2003-2010),Car
FIAT,FIAT Linea,FIAT Linea (2006-2015),Car
FIAT,FIAT Marea,FIAT Marea (1996-2002),Car
FIAT,FIAT Marea Weekend,FIAT Marea Weekend (1996-2002),Car
FIAT,FIAT Mille,FIAT Mille (1983-2013),Car
FIAT,FIAT Multipla,FIAT Multipla (2004-2010),Car
FIAT,FIAT Multipla,FIAT Multipla (1998-2004),Car
FIAT,FIAT Palio,FIAT Palio (2011-2016),Car
FIAT,FIAT Palio Weekend,FIAT Palio Weekend (2012-2019),Car
FIAT,FIAT Panda,2011 Fiat Panda,Car
FIAT,FIAT Panda,2006 Fiat Panda 100HP,Car
FIAT,FIAT Panda,FIAT Panda (2003-2011),Car
FIAT,FIAT Panda,FIAT Panda (1986-2002),Car
FIAT,FIAT Panda,FIAT Panda (1981-1986),Car
FIAT,FIAT Panda 4X4,2012 Fiat Panda 4x4,Car
FIAT,FIAT Panda 4X4,FIAT Panda 4X4 (2003-2012),Car
FIAT,FIAT Panda 4X4,FIAT Panda 4X4 (1986-1992),Car
FIAT,FIAT Panda City Cross,Fiat Panda City Cross,Car
FIAT,FIAT Panda Cross,2014 Fiat Panda Cross,Car
FIAT,FIAT Punto 3 Doors,FIAT Punto 3 Doors (2012-2018),Car
FIAT,FIAT Punto 3 Doors,FIAT Punto 3 Doors (2003-2005),Car
FIAT,FIAT Punto 3 Doors,FIAT Punto 3 Doors (1999-2003),Car
FIAT,FIAT Punto 3 Doors,FIAT Punto 3 Doors (1994-1999),Car
FIAT,FIAT Punto 5 Doors,FIAT Punto 5 Doors (2012-2018),Car
FIAT,FIAT Punto 5 Doors,FIAT Punto 5 Doors (2003-2005),Car
FIAT,FIAT Punto 5 Doors,FIAT Punto 5 Doors (1999-2003),Car
FIAT,FIAT Punto 5 Doors,FIAT Punto 5 Doors (1994-1999),Car
FIAT,FIAT Punto Cabrio,FIAT Punto Cabrio (1994-1999),Car
FIAT,FIAT Qubo,FIAT Qubo (2008-2019),Car
FIAT,FIAT Regata,FIAT Regata (1984-1989),Car
FIAT,FIAT Regata Weekend,FIAT Regata Weekend (1986-1989),Car
FIAT,FIAT Ritmo,FIAT Ritmo (1978-1982),Car
FIAT,FIAT Sedici,2009 Fiat Sedici,Car
FIAT,FIAT Sedici,FIAT Sedici (2006-2009),Car
FIAT,FIAT Seicento,FIAT Seicento (2004-2006),Car
FIAT,FIAT Seicento,FIAT Seicento (1998-2001),Car
FIAT,FIAT Stilo 3 Doors,2004 Fiat Stilo 3 Doors,Car
FIAT,FIAT Stilo 3 Doors,2001 Fiat Stilo Abarth,Car
FIAT,FIAT Stilo 3 Doors,2001 Fiat Stilo 3 Doors,Car
FIAT,FIAT Stilo 5 Doors,2004 Fiat Stilo,Car
FIAT,FIAT Stilo 5 Doors,2001 Fiat Stilo 5 Doors,Car
FIAT,FIAT Stilo Multi Wagon,2006 Fiat Stilo Multi Wagon,Car
FIAT,FIAT Stilo Multi Wagon,2003 Fiat Stilo Multi Wagon,Car
FIAT,FIAT Tempra,FIAT Tempra (1990-1998),Car
FIAT,FIAT Tempra SW,FIAT Tempra SW (1990-1998),Car
FIAT,FIAT Tipo 3 Doors,FIAT Tipo 3 Doors (1993-1995),Car
FIAT,FIAT Tipo 5 Doors,Fiat Tipo 5-door,Car
FIAT,FIAT Tipo 5 Doors,FIAT Tipo 5 Doors (1993-1995),Car
FIAT,FIAT Tipo 5 Doors,FIAT Tipo 5 Doors (1988-1993),Car
FIAT,FIAT Tipo Station Wagon,Fiat Tipo Station Wagon,Car
FIAT,FIAT Ulysse,FIAT Ulysse (2002-2007),Car
FIAT,FIAT Ulysse,FIAT Ulysse (1999-2002),Car
FIAT,FIAT Ulysse,FIAT Ulysse (1994-1999),Car
FIAT,FIAT Uno,2010 Fiat Uno,Car
FIAT,FIAT Uno 3 Doors,FIAT Uno 3 Doors (1989-1994),Car
FIAT,FIAT Uno 3 Doors,FIAT Uno 3 Doors (1983-1989),Car
FIAT,FIAT Uno 5 Doors,FIAT Uno 5 Doors (1989-1994),Car
FIAT,FIAT Uno 5 Doors,FIAT Uno 5 Doors (1983-1989),Car
FIAT,FIAT Viaggio,FIAT Viaggio (2013-2017),Car
FIAT,FIAT X1/9,FIAT X1/9 (1972-1989),Car
